,Body_Name,Service_Area,Expense_Type,Invoice_Payment_Date,Transaction_Number,Net_Amount,Supplier
16559,TfGM,Transport,Smart Ticketing,15/09/2017,5100113911,"1,437.50",HAYS SPECIALIST RECRUITMENT LTD
16560,TfGM,Transport,Smart Ticketing,15/09/2017,5100113912,"1,437.50",HAYS SPECIALIST RECRUITMENT LTD
16561,TfGM,Transport,Smart Ticketing,15/09/2017,5100113913,"1,150.00",HAYS SPECIALIST RECRUITMENT LTD
16562,TfGM,Transport,Smart Ticketing,15/09/2017,5100113914,575,HAYS SPECIALIST RECRUITMENT LTD
16563,TfGM,Transport,Smart Ticketing,15/09/2017,5100113915,"1,150.00",HAYS SPECIALIST RECRUITMENT LTD
16564,TfGM,Transport,Smart Ticketing,15/09/2017,5100113916,"1,150.00",HAYS SPECIALIST RECRUITMENT LTD
16565,TfGM,Transport,Smart Ticketing,15/09/2017,5100113917,575,HAYS SPECIALIST RECRUITMENT LTD
16566,TfGM,Transport,Smart Ticketing,15/09/2017,5100113918,"1,437.50",HAYS SPECIALIST RECRUITMENT LTD
16567,TfGM,Transport,Smart Ticketing,15/09/2017,5100113919,"1,150.00",HAYS SPECIALIST RECRUITMENT LTD
16568,TfGM,Transport,Smart Ticketing,15/09/2017,5100113920,"1,150.00",HAYS SPECIALIST RECRUITMENT LTD
16569,TfGM,Transport,Smart Ticketing,15/09/2017,5100113921,"1,150.00",HAYS SPECIALIST RECRUITMENT LTD
16570,TfGM,Transport,Smart Ticketing,15/09/2017,5100113922,"1,437.50",HAYS SPECIALIST RECRUITMENT LTD
16571,TfGM,Transport,Occupational Health,15/09/2017,5100113923,"1,306.00",HEALTH MANAGEMENT LTD
16572,TfGM,Transport,Concessionary Reimbursement,15/09/2017,1900056175,"3,600.00",HUDDERSFIELD BUS COMPANY
16573,TfGM,Transport,Business Case Development,15/09/2017,5100113999,"30,519.51",JACOBS UK LTD
16574,TfGM,Transport,Print & Media,15/09/2017,5100114042,"4,962.50",JANE WENTWORTH ASSOCIATES
16575,TfGM,Transport,Supported Bus Services,15/09/2017,1900056070,"7,926.06",JIM STONES COACHES
16576,TfGM,Transport,Supported Bus Services,15/09/2017,1900056147,"6,380.36",JIM STONES COACHES
16577,TfGM,Transport,Supported Bus Services,15/09/2017,1900056148,"20,512.17",JIM STONES COACHES
16578,TfGM,Transport,Concessionary Reimbursement,15/09/2017,1900056176,"23,472.00",JIM STONES COACHES
16579,TfGM,Transport,Property Support Services,15/09/2017,5100113903,"2,000.00",JONES LANG LASALLE LTD
16580,TfGM,Transport,Metrolink Operating Costs,15/09/2017,5100113936,"4,799,170.13",KEOLIS AMEY METROLINK LTD
16581,TfGM,Transport,Concessionary Reimbursement,15/09/2017,1900056212,"4,331.00",KINGSWAY CARS HAZELBASE LTD
16582,TfGM,Transport,Capital Costs - Property Support Services,15/09/2017,5100113879,"3,200.00",LAMBERT SMITH HAMPTON
16583,TfGM,Transport,Concessionary Reimbursement,15/09/2017,1900056177,"21,000.00",LANCASHIRE UTD
16584,TfGM,Transport,Capital Costs - Engineering Support Services,15/09/2017,5100113577,"1,344.88",Landmark Information Group Ltd
16585,TfGM,Transport,Supported Bus Services,15/09/2017,1900056128,"84,278.69",M TRAVEL
16586,TfGM,Transport,Supported Bus Services,15/09/2017,1900056129,"6,181.82",M TRAVEL
16587,TfGM,Transport,Supported Bus Services,15/09/2017,1900056130,587.73,M TRAVEL
16588,TfGM,Transport,Concessionary Reimbursement,15/09/2017,1900056178,"5,000.00",M TRAVEL
16589,TfGM,Transport,Planning Support Services,15/09/2017,5100113972,"8,690.00",MALAWI TRADE BROKERS LTD
16590,TfGM,Transport,Supported Bus Services,15/09/2017,1700038383,"-186,102.27",MANCHESTER COMMUNITY TRANSPORT
16591,TfGM,Transport,Supported Bus Services,15/09/2017,1900056106,"20,407.25",MANCHESTER COMMUNITY TRANSPORT
16592,TfGM,Transport,Supported Bus Services,15/09/2017,1900056107,"178,084.18",MANCHESTER COMMUNITY TRANSPORT
16593,TfGM,Transport,Supported Bus Services,15/09/2017,1900056108,"9,017.50",MANCHESTER COMMUNITY TRANSPORT
16594,TfGM,Transport,Concessionary Reimbursement,15/09/2017,1900056179,"64,602.00",MANCHESTER COMMUNITY TRANSPORT
16595,TfGM,Transport,Capital Costs - Security Services,15/09/2017,5100113841,"3,092.48",MARPOL SECURITY LIMITED
16596,TfGM,Transport,Print & Media,15/09/2017,5100114037,"1,095.00",MIDESIGN
16597,TfGM,Transport,Capital Costs - Programme and Project Management Services,15/09/2017,5100111738,"1,044.38",MORSON INTERNATIONAL
16598,TfGM,Corporate Services,IS Support Services,15/09/2017,5100112107,"2,284.40",MORSON INTERNATIONAL
16599,TfGM,Corporate Services,IS Support Services,15/09/2017,5100112279,"2,284.40",MORSON INTERNATIONAL
16600,TfGM,Corporate Services,IS Support Services,15/09/2017,5100112608,"2,284.40",MORSON INTERNATIONAL
16601,TfGM,Corporate Services,IS Support Services,15/09/2017,5100112870,"2,284.40",MORSON INTERNATIONAL
16602,TfGM,Corporate Services,IS Support Services,15/09/2017,5100113179,"2,284.40",MORSON INTERNATIONAL
16603,TfGM,Corporate Services,IS Support Services,15/09/2017,5100113452,"2,284.40",MORSON INTERNATIONAL
16604,TfGM,Corporate Services,IS Support Services,15/09/2017,5100113595,"2,284.40",MORSON INTERNATIONAL
16605,TfGM,Transport,Capital Costs - Project Support Services,15/09/2017,5100111687,"9,658.13",MOTT MACDONALD LTD
16606,TfGM,Transport,Planning Support Services,15/09/2017,5100114017,"6,848.00",MOTT MACDONALD LTD
16607,TfGM,Transport,Planning Support Services,15/09/2017,5100114020,"4,119.50",MOTT MACDONALD LTD
16608,TfGM,Transport,Mechanical & Engeneering Feasibility Support,15/09/2017,5100114049,"5,098.10",MOTT MACDONALD LTD
16609,TfGM,Transport,Mechanical & Engeneering Feasibility Support,15/09/2017,5100114060,"5,217.70",MOTT MACDONALD LTD
16610,TfGM,Transport,Mechanical & Engeneering Feasibility Support,15/09/2017,5100114061,"6,204.63",MOTT MACDONALD LTD
16611,TfGM,Transport,Capital Costs - Capital Project Main Contract Works,15/09/2017,5100114054,"613,657.60",NETWORK RAIL
16612,TfGM,Transport,Capital Costs - Capital Project Main Contract Works,15/09/2017,5100114055,"345,478.73",NETWORK RAIL
16613,TfGM,Transport,Concessionary Reimbursement,15/09/2017,1900056088,"2,258.10",NEXUS MOVE LTD
16614,TfGM,Transport,Supported Bus Services,15/09/2017,1900056109,"100,000.50",NEXUS MOVE LTD
16615,TfGM,Transport,Supported Bus Services,15/09/2017,1900056110,"38,929.25",NEXUS MOVE LTD
16616,TfGM,Transport,Supported Bus Services,15/09/2017,1900056114,"35,404.65",OLYMPIA TRAVEL
16617,TfGM,Transport,Paper and Printing Consumables,15/09/2017,5100114075,"9,653.36",OMEGA PRINT AND DESIGN LTD
16618,TfGM,Transport,Print & Media,15/09/2017,5100113887,752,ORION SECURE PRINT SYSTEMS
16619,TfGM,Transport,Print & Media,15/09/2017,5100114051,580,ORION SECURE PRINT SYSTEMS
16620,TfGM,Transport,Cycle Training Scheme,15/09/2017,1900056222,574,PAUL PRYCE
16621,TfGM,Transport,Concessionary Reimbursement,15/09/2017,1900056214,"1,718.00",PEMBERTON TAXIS
16622,TfGM,Transport,Hosting & Maintenance,15/09/2017,5100113621,855,PETE SMART
16623,TfGM,Transport,Capital Costs - Engineering Support Services,15/09/2017,5100114095,"9,460.00",PEWFALL COMMUNICATIONS LIMITED
16624,TfGM,Transport,Traffic and Transportation Surveys,15/09/2017,5100114103,"4,854.09",PLUSWORK LTD
16625,TfGM,Transport,Traffic and Transportation Surveys,15/09/2017,5100114104,"4,959.46",PLUSWORK LTD
16626,TfGM,Transport,Capital Costs - CCTV Support Services,15/09/2017,5100113939,"2,350.00",POINTER LTD
16627,TfGM,Transport,Cycle Training Scheme,15/09/2017,5100114058,750,POSITIVE STEPS
16628,TfGM,Transport,Supported Bus Services,15/09/2017,1900056159,"114,186.10",R S TYRER LTD
16629,TfGM,Transport,Supported Bus Services,15/09/2017,1900056137,"6,183.45",REGALWAY LTD
16630,TfGM,Corporate Services,Temporary Vacancy Cover,15/09/2017,5100113614,561.3,ROBERT WALTERS PLC
16631,TfGM,Transport,Capital Costs - Smart Ticketing,15/09/2017,5100113615,"2,250.00",ROBERT WALTERS PLC
16632,TfGM,Transport,Capital Costs - Smart Ticketing,15/09/2017,5100113616,"1,740.00",ROBERT WALTERS PLC
16633,TfGM,Transport,Temporary Vacancy Cover,15/09/2017,5100113618,768.86,ROBERT WALTERS PLC
16634,TfGM,Transport,Capital Costs - Smart Ticketing,15/09/2017,5100113619,"2,750.00",ROBERT WALTERS PLC
16635,TfGM,Transport,Cycle Training Scheme,15/09/2017,1900056202,615,ROBIN WALLS
16636,TfGM,Transport,Supported Bus Services,15/09/2017,1900056074,"1,450.00",ROSSENDALE TRANSPORT
16637,TfGM,Transport,Supported Bus Services,15/09/2017,1900056123,"145,648.79",ROSSENDALE TRANSPORT
16638,TfGM,Transport,Supported Bus Services,15/09/2017,1900056124,"63,253.80",ROSSENDALE TRANSPORT
16639,TfGM,Transport,Supported Bus Services,15/09/2017,1900056125,"9,551.37",ROSSENDALE TRANSPORT
16640,TfGM,Transport,Concessionary Reimbursement,15/09/2017,1900056181,"123,320.00",ROSSENDALE TRANSPORT
16641,TfGM,Transport,Postage Costs,15/09/2017,5100114099,897.04,ROYAL MAIL GROUP PLC
16642,TfGM,Corporate Services,Project Management Services,15/09/2017,5100112140,"1,100.00",RULLION ENGINEERING LTD
16643,TfGM,Corporate Services,Project Management Services,15/09/2017,5100112423,"3,850.00",RULLION ENGINEERING LTD
16644,TfGM,Corporate Services,Project Management Services,15/09/2017,5100112779,"1,375.00",RULLION ENGINEERING LTD
16645,TfGM,Corporate Services,Project Management Services,15/09/2017,5100113602,"1,650.00",RULLION ENGINEERING LTD
16646,TfGM,Transport,Supported Bus Services,15/09/2017,1900056156,"81,130.00",SELWYNS TRAVEL LTD
16647,TfGM,Transport,Print & Media,15/09/2017,5100111068,462,SERVICEPOINT UK
16648,TfGM,Corporate Services,Financial and Commercial Support Services,15/09/2017,5100114007,"5,100.00",SHERRINGTON PROGRAMME CONSULTANTS L
16649,TfGM,Transport,Other Operational Costs,15/09/2017,5100114068,"1,170.00",SIEMENS FINANCIAL SERVICES
16650,TfGM,Transport,Pass Withdrawal Scheme,15/09/2017,1900056086,"2,085.00",STAGECOACH SERVICES LTD
16651,TfGM,Transport,Supported Bus Services,15/09/2017,1900056134,"270,017.87",STAGECOACH SERVICES LTD
16652,TfGM,Transport,Supported Bus Services,15/09/2017,1900056135,"335,160.63",STAGECOACH SERVICES LTD
16653,TfGM,Transport,Supported Bus Services,15/09/2017,1900056136,"23,895.14",STAGECOACH SERVICES LTD
16654,TfGM,Transport,Concessionary Reimbursement,15/09/2017,1900056183,"1,575,000.00",STAGECOACH SERVICES LTD
16655,TfGM,Transport,Concessionary Reimbursement,15/09/2017,1900056184,"18,500.00",STAGECOACH SERVICES LTD
16656,TfGM,Transport,Design Support Services,15/09/2017,5100113769,"1,071.00",STEER DAVIES GLEEVE LTD
16657,TfGM,Transport,Supported Bus Services,15/09/2017,5100114059,"3,850.00",SWANS TRAVEL
16658,TfGM,Transport,Supported Bus Services,15/09/2017,5100114062,"3,805.00",SWANS TRAVEL
16659,TfGM,Transport,Supported Bus Services,15/09/2017,1900056146,"27,012.50",TELECARS
16660,TfGM,Transport,Concessionary Reimbursement,15/09/2017,1900056068,"8,750.00",TRANSPENNINE EXPRESS
16661,TfGM,Transport,Concessionary Reimbursement,15/09/2017,1900056186,"2,392.00",TRAVEL ASSIST SERVICES LTD
16662,TfGM,Transport,Cleaning,15/09/2017,5100113648,458.64,TUDOR CONTRACT CLEANERS LTD
16663,TfGM,Transport,Cleaning,15/09/2017,5100113653,611.52,TUDOR CONTRACT CLEANERS LTD
16664,TfGM,Transport,Supported Bus Services,15/09/2017,1900056131,"43,582.26",UK COACHWAYS LTD
16665,TfGM,Transport,Supported Bus Services,15/09/2017,1900056132,"10,412.50",UK COACHWAYS LTD
16666,TfGM,Transport,Concessionary Reimbursement,15/09/2017,1900056187,"10,000.00",UK COACHWAYS LTD
16667,TfGM,Transport,Concessionary Reimbursement,15/09/2017,1900056188,"6,000.00",WARRINGTON BOROUGH TRANSPORT LTD
16668,TfGM,Transport,Concessionary Reimbursement,15/09/2017,1900056089,"1,117.60",WIGAN COMMUNITY TRANSPORT
16669,TfGM,Transport,Supported Bus Services,15/09/2017,1900056105,"6,661.50",WIGAN COMMUNITY TRANSPORT
16670,TfGM,Corporate Services,Employee Reimbursed Costs,18/09/2017,5100114125,543.31,CHILDCARE VOUCHERS LTD
16671,TfGM,Corporate Services,Employee Reimbursed Costs,18/09/2017,5100114126,"11,088.00",CHILDCARE VOUCHERS LTD
16672,TfGM,Transport,Capital Costs - Legal Services,19/09/2017,1900056257,"1,754.00",LAND LAW LLP
16673,TfGM,Transport,Supported Bus Services,19/09/2017,1900056253,"32,000.00",MANCHESTER COMMUNITY TRANSPORT
16674,TfGM,Transport,Metrolink Operating Costs,19/09/2017,5100113734,"21,596.43",SCHEIDT & BACHMANN GMBH
16675,TfGM,Corporate Services,Legal Services,20/09/2017,5100114141,"3,800.00",11KBW
16676,TfGM,Transport,Planning Support Services,20/09/2017,5100113924,"1,055.55",AECOM LTD
16677,TfGM,Transport,Vehicle Costs,20/09/2017,1200045897,880.83,ALLSTAR
16678,TfGM,Transport,Print & Media,20/09/2017,5100113735,"1,500.00",AMAZE COMMUNICATION SERVICES LTD
16679,TfGM,Transport,Staff Rail Passes,20/09/2017,5100111561,"-2,931.70",ARRIVA RAIL NORTH LTD
16680,TfGM,Transport,Staff Rail Passes,20/09/2017,5100112504,"2,981.55",ARRIVA RAIL NORTH LTD
16681,TfGM,Transport,Staff Rail Passes,20/09/2017,5100112524,"-1,523.50",ARRIVA RAIL NORTH LTD
16682,TfGM,Transport,Staff Rail Passes,20/09/2017,5100112525,"3,015.40",ARRIVA RAIL NORTH LTD
16683,TfGM,Transport,Staff Rail Passes,20/09/2017,5100113003,"-1,933.20",ARRIVA RAIL NORTH LTD
16684,TfGM,Transport,Street Furniture Equipment,20/09/2017,5100113883,"1,451.00",ARRIVA RAIL NORTH LTD
16685,TfGM,Transport,Capital Costs - Project Support Services,20/09/2017,5100111119,"17,504.00",ATKINS CONSULTANTS LTD
16686,TfGM,Transport,Capital Costs - Project Support Services,20/09/2017,5100112650,"28,179.00",ATKINS CONSULTANTS LTD
16687,TfGM,Transport,Capital Costs - Project Support Services,20/09/2017,5100113885,"7,860.00",ATKINS CONSULTANTS LTD
16688,TfGM,Transport,Capital Costs - Project Management Services,20/09/2017,5100114107,"1,832.20",ATKINS CONSULTANTS LTD
16689,TfGM,Transport,Capital Costs - Project Support Services,20/09/2017,5100114187,"15,075.00",ATKINS CONSULTANTS LTD
16690,TfGM,Transport,Capital Costs - Property Support Services,20/09/2017,5100114127,"1,100.00",AXIS PROPERTY CONSULTANCY LLP
16691,TfGM,Transport,Programme and Project Management Services,20/09/2017,5100114030,"12,750.00",BLACC LTD
16692,TfGM,Transport,Print & Media,20/09/2017,5100113890,718,BLUETREE DESIGN AND PRINT LTD
16693,TfGM,Transport,Sustainable Travel Grant,20/09/2017,1900056228,"8,257.00",BOLTON METROPOLITAN BOROUGH COUNCIL
16694,TfGM,Transport,Driver Intervention Course Delivery Costs,20/09/2017,5100114175,"1,312.80",BTD TRAINING & CONSULTANCY LTD
16695,TfGM,Transport,Capital Costs - Project Support Services,20/09/2017,5100114179,840,CDI ANDERSELITE LTD
16696,TfGM,Transport,Capital Costs - Project Management Services,20/09/2017,5100114246,"1,400.00",CDI ANDERSELITE LTD
16697,TfGM,Transport,Capital Costs - Print & Media,20/09/2017,5100113762,"1,820.00",CHAPEL PRESS LTD
16698,TfGM,Transport,Print & Media,20/09/2017,5100113763,"8,732.00",CHAPEL PRESS LTD
16699,TfGM,Corporate Services,Procurement Services,20/09/2017,5100114228,"15,057.60",CNC PERFORMANCE CONSULTANTS LTD
16700,TfGM,Transport,Driver Intervention Course Delivery Costs,20/09/2017,5100114173,"1,312.80",G VANN
16701,TfGM,Transport,Cycling Support Services,20/09/2017,5100114241,680,GEARING UP
16702,TfGM,Transport,Cycling Equipment,20/09/2017,5100114242,"4,420.00",GEARING UP
16703,TfGM,Transport,Capital Costs - Land Acquisition and Related Costs,20/09/2017,1900056224,"4,950.00",GVA GRIMLEY
16704,TfGM,Transport,Property & Equipment Maintenance,20/09/2017,5100114093,"10,700.00",H JENKINSON & CO LTD
16705,TfGM,Corporate Services,Telecommunications,20/09/2017,5100114257,"2,064.11",INTEROUTE MANAGED SERVICES UK LTD
16706,TfGM,Corporate Services,Telecommunications,20/09/2017,5100114259,"2,064.11",INTEROUTE MANAGED SERVICES UK LTD
16707,TfGM,Corporate Services,Telecommunications,20/09/2017,5100114260,"2,064.11",INTEROUTE MANAGED SERVICES UK LTD
16708,TfGM,Corporate Services,Telecommunications,20/09/2017,5100114261,"2,064.11",INTEROUTE MANAGED SERVICES UK LTD
16709,TfGM,Corporate Services,Telecommunications,20/09/2017,5100114263,"2,064.11",INTEROUTE MANAGED SERVICES UK LTD
16710,TfGM,Transport,Capital Costs - Infrastructure Support Services,20/09/2017,5100113730,850.73,JACOBS UK LTD
16711,TfGM,Transport,Capital Costs - Capital Project Main Contract Works,20/09/2017,5100114223,"325,747.16",KIER CONSTRUCTION - NORTHERN
16712,TfGM,Transport,Human Resource Services,20/09/2017,5100114212,"1,500.00",LEARNING POOL LTD
16713,TfGM,Transport,Property Support Services,20/09/2017,5100113951,"5,847.50",LESLIE ROBERTS AND CO LTD
16714,TfGM,Transport,Print & Media,20/09/2017,5100114217,"12,382.00",LIVING STREETS
16715,TfGM,Transport,"Rent, Rates & Service Charges",20/09/2017,1900055961,518.36,MANCHESTER CITY COUNCIL
16716,TfGM,Transport,"Rent, Rates & Service Charges",20/09/2017,1900055962,559.2,MANCHESTER CITY COUNCIL
16717,TfGM,Transport,Supported Bus Services,20/09/2017,1900056260,"24,000.00",MANCHESTER COMMUNITY TRANSPORT
16718,TfGM,Transport,Utilities & Energy,20/09/2017,5100113869,"1,284.05",MANCHESTER METROPOLITAN UNIVERSITY
16719,TfGM,Transport,Capital Costs - Programme and Project Management Services,20/09/2017,5100114210,"2,062.50",MATCHTECH GROUP PLC
16720,TfGM,Transport,Capital Costs - Programme and Project Management Services,20/09/2017,5100114211,"1,650.00",MATCHTECH GROUP PLC
16721,TfGM,Transport,Cycle Training Scheme,20/09/2017,5100114274,600,MESSAGE ENTERPRISE CENTRE
16722,TfGM,Transport,Street Furniture Equipment,20/09/2017,5100113832,"7,625.00",METFAST LTD
16723,TfGM,Corporate Services,IS Support Services,20/09/2017,5100113944,"4,680.00",MORSON INTERNATIONAL
16724,TfGM,Transport,Programme and Project Management Services,20/09/2017,5100113947,"3,978.00",MORSON INTERNATIONAL
16725,TfGM,Transport,Capital Costs - Programme and Project Management Services,20/09/2017,5100113948,"1,935.00",MORSON INTERNATIONAL
16726,TfGM,Corporate Services,IS Support Services,20/09/2017,5100113949,"2,284.40",MORSON INTERNATIONAL
16727,TfGM,Transport,Programme and Project Management Services,20/09/2017,5100114233,"1,371.30",MOTT MACDONALD LTD
16728,TfGM,Transport,Programme and Project Management Services,20/09/2017,5100114234,"3,428.25",MOTT MACDONALD LTD
16729,TfGM,Transport,Capital Costs - Project Support Services,20/09/2017,5100114250,"5,000.00",MOTT MACDONALD LTD
16730,TfGM,Transport,Capital Costs - Project Support Services,20/09/2017,5100114251,"30,000.00",MOTT MACDONALD LTD
16731,TfGM,Transport,Paper and Printing Consumables,20/09/2017,5100114074,"1,078.30",OMEGA PRINT AND DESIGN LTD
16732,TfGM,Transport,Capital Costs - Programme and Project Management Services,20/09/2017,5100114012,"7,995.00",OUT OF THE BOX DEVELOPMENT LTD
16733,TfGM,Transport,Traffic and Transportation Surveys,20/09/2017,5100113836,590.25,PLUSWORK LTD
16734,TfGM,Transport,Traffic and Transportation Surveys,20/09/2017,5100114102,"4,665.66",PLUSWORK LTD
16735,TfGM,Transport,Traffic and Transportation Surveys,20/09/2017,5100114130,590.25,PLUSWORK LTD
16736,TfGM,Transport,Capital Costs - Smart Ticketing,20/09/2017,5100113801,"2,000.00",PRACTICUS LIMITED
16737,TfGM,Transport,Capital Costs - Smart Ticketing,20/09/2017,5100113803,"1,800.00",PRACTICUS LIMITED
16738,TfGM,Transport,Capital Costs - Programme and Project Management Services,20/09/2017,5100113905,"1,105.50",PRACTICUS LIMITED
16739,TfGM,Transport,Temporary Vacancy Cover,20/09/2017,1900056233,"8,309.76",REED SPECIALIST RECRUITMENT LTD
16740,TfGM,Transport,Temporary Vacancy Cover,20/09/2017,1900056234,"7,962.71",REED SPECIALIST RECRUITMENT LTD
16741,TfGM,Transport,Temporary Vacancy Cover,20/09/2017,1900056235,"7,322.66",REED SPECIALIST RECRUITMENT LTD
16742,TfGM,Transport,Capital Costs - Programme and Project Management Services,20/09/2017,5100114275,"10,500.00",RIDGE AND PARTNERS LLP
16743,TfGM,Corporate Services,Temporary Vacancy Cover,20/09/2017,5100114143,701.63,ROBERT WALTERS PLC
16744,TfGM,Transport,Capital Costs - Engineering Support Services,20/09/2017,5100113739,500,ROWE HANKINS LTD
16745,TfGM,Transport,Traffic Signal Works,20/09/2017,5100114109,"24,065.56",SIEMENS PLC
16746,TfGM,Transport,Traffic Signal Works,20/09/2017,5100114110,"6,590.80",SIEMENS PLC
16747,TfGM,Transport,Traffic Signal Works,20/09/2017,5100114111,"1,422.93",SIEMENS PLC
16748,TfGM,Transport,Traffic Signal Works,20/09/2017,5100114112,"1,312.68",SIEMENS PLC
16749,TfGM,Transport,Traffic Signal Works,20/09/2017,5100114113,"10,449.31",SIEMENS PLC
16750,TfGM,Transport,Traffic Signal Works,20/09/2017,5100114114,"2,881.23",SIEMENS PLC
16751,TfGM,Transport,Traffic Signal Works,20/09/2017,5100114115,"4,196.74",SIEMENS PLC
16752,TfGM,Transport,Traffic Signal Works,20/09/2017,5100114116,"4,835.08",SIEMENS PLC
16753,TfGM,Transport,Traffic Signal Works,20/09/2017,5100114117,"64,961.74",SIEMENS PLC
16754,TfGM,Transport,Traffic Signal Works,20/09/2017,5100114118,457.79,SIEMENS PLC
16755,TfGM,Transport,Traffic Signal Works,20/09/2017,5100114120,"3,459.87",SIEMENS PLC
16756,TfGM,Transport,Traffic Signal Works,20/09/2017,5100114121,"9,367.72",SIEMENS PLC
16757,TfGM,Transport,Traffic Signal Works,20/09/2017,5100114122,"58,969.44",SIEMENS PLC
16758,TfGM,Transport,Traffic Signal Works,20/09/2017,5100114123,"29,040.97",SIEMENS PLC
16759,TfGM,Transport,Traffic Signal Works,20/09/2017,5100114142,"3,945.11",SIEMENS PLC
16760,TfGM,Corporate Services,Procurement Services,20/09/2017,5100114140,"7,080.00",SIMPLY UMBRELLA SERVICES LIMITED
16761,TfGM,Transport,Supported Bus Services,20/09/2017,1700038384,"-135,002.35",STOTTS TOURS
16762,TfGM,Transport,Supported Bus Services,20/09/2017,1900056157,"53,687.36",STOTTS TOURS
16763,TfGM,Transport,Supported Bus Services,20/09/2017,1900056158,"69,556.25",STOTTS TOURS
16764,TfGM,Transport,Concessionary Reimbursement,20/09/2017,1900056185,"21,000.00",STOTTS TOURS
16765,TfGM,Transport,Supported Bus Services,20/09/2017,1900056261,"31,501.17",STOTTS TOURS
16766,TfGM,Transport,Architectural Services,20/09/2017,5100113952,"36,182.80",STRZALA ARCHITECTS LTD
16767,TfGM,Transport,Utilities & Energy,20/09/2017,1900056272,"1,993.08",SWALEC
16768,TfGM,Transport,Utilities & Energy,20/09/2017,1900056280,"1,726.27",SWALEC
16769,TfGM,Transport,Utilities & Energy,20/09/2017,1900056284,"1,781.56",SWALEC
16770,TfGM,Transport,Utilities & Energy,20/09/2017,1900056285,"1,192.20",SWALEC
16771,TfGM,Transport,Utilities & Energy,20/09/2017,1900056288,689.64,SWALEC
16772,TfGM,Transport,Capital Costs - Utilities & Energy,20/09/2017,1900056290,969.12,SWALEC
16773,TfGM,Transport,Utilities & Energy,20/09/2017,1900056291,791.44,SWALEC
16774,TfGM,Transport,Utilities & Energy,20/09/2017,1900056295,"1,856.52",SWALEC
16775,TfGM,Transport,Utilities & Energy,20/09/2017,1900056310,762.29,SWALEC
16776,TfGM,Transport,Utilities & Energy,20/09/2017,1900056312,"1,100.73",SWALEC
16777,TfGM,Transport,Utilities & Energy,20/09/2017,1900056315,759.79,SWALEC
16778,TfGM,Transport,Utilities & Energy,20/09/2017,1900056332,716.54,SWALEC
16779,TfGM,Transport,Traffic Signal Works,20/09/2017,5100113733,550,TDC SYSTEMS LTD
16780,TfGM,Corporate Services,Computer and Communications Equipment,20/09/2017,5100113741,"1,150.00",TRANSACT TECHNOLOGY SOLUTIONS LTD
16781,TfGM,Corporate Services,Computer and Communications Equipment,20/09/2017,5100113831,"1,150.00",TRANSACT TECHNOLOGY SOLUTIONS LTD
16782,TfGM,Transport,Cleaning,20/09/2017,5100111742,"10,113.19",TUDOR CONTRACT CLEANERS LTD
16783,TfGM,Transport,Cleaning,20/09/2017,5100113571,"1,732.65",TUDOR CONTRACT CLEANERS LTD
16784,TfGM,Transport,Cleaning,20/09/2017,5100113573,"1,489.31",TUDOR CONTRACT CLEANERS LTD
16785,TfGM,Transport,Driver Intervention Course Delivery Costs,20/09/2017,5100114155,"158,300.00",UKROED LTD
16786,TfGM,Transport,Capital Costs - Engineering Support Services,20/09/2017,5100113828,"2,502.59",URBAN VISION PARTNERSHIP LTD
16787,TfGM,Transport,Capital Costs - Infrastructure Support Services,20/09/2017,5100113829,"6,515.25",URBAN VISION PARTNERSHIP LTD
16788,TfGM,Corporate Services,Telecommunications,20/09/2017,1900056302,"29,964.20",VODAFONE LTD
16789,TfGM,Transport,Property & Equipment Maintenance,20/09/2017,5100114073,429.23,WIGAN COUNCIL
16790,TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/09/2017,5100114297,"263,000.00",MPACT THALES
16791,TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/09/2017,5100114298,"3,237,523.85",MPACT THALES
16792,TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/09/2017,5100114299,"81,420.95",MPACT THALES
16793,TfGM,Transport,Utilities & Energy,21/09/2017,1900056336,561.5,SWALEC
16794,TfGM,Transport,Utilities & Energy,21/09/2017,1900056338,"2,631.28",SWALEC
16795,TfGM,Transport,Capital Costs - Programme and Project Management Services,26/09/2017,5100113757,"7,585.00",ACUITY PROGRAMME MANAGEMENT LTD
16796,TfGM,Transport,Capital Costs - Financial and Commercial Support Services,26/09/2017,5100113942,"1,500.00",AECOM LTD
16797,TfGM,Transport,Community Engagement Services,26/09/2017,5100113969,"2,866.31",AECOM LTD
16798,TfGM,Transport,Secondment,26/09/2017,5100113986,"7,392.00",AECOM LTD
16799,TfGM,Transport,Concessionary Reimbursement,26/09/2017,1900056346,640,ALPHA CARS
16800,TfGM,Transport,"Rent, Rates & Service Charges",26/09/2017,1900056370,"2,760.00",AMAS LTD CLIENTS ACCOUNT
16801,TfGM,Transport,"Rent, Rates & Service Charges",26/09/2017,1900056377,"13,297.50",AMAS LTD CLIENTS ACCOUNT
16802,TfGM,Transport,Property & Equipment Maintenance,26/09/2017,5100114385,590,APOLLO ENERGY LTD
16803,TfGM,Corporate Services,IS Software & Maintenance,26/09/2017,5100113748,"19,444.45",APPLIED CARD TECHNOLOGIES
16804,TfGM,Transport,Staff Rail Passes,26/09/2017,5100114150,"2,002.00",ARRIVA RAIL NORTH LTD
