Body Name,Service Area,Expense Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
TfGM,Transport,Supported Bus Services,15/06/2017,1900054578,"43,223.81",UK COACHWAYS LTD
TfGM,Transport,Supported Bus Services,15/06/2017,1900054579,"8,914.02",UK COACHWAYS LTD
TfGM,Transport,Concessionary Reimbursement,15/06/2017,1900054536,"6,000.00",WARRINGTON BOROUGH TRANSPORT LTD
TfGM,Transport,Concessionary Reimbursement,15/06/2017,1900054550,919.80,WIGAN COMMUNITY TRANSPORT
TfGM,Transport,Supported Bus Services,15/06/2017,1900054553,"6,661.50",WIGAN COMMUNITY TRANSPORT
TfGM,Transport,Capital Costs - Programme and Project Management Services,16/06/2017,5100110505,"8,250.00",AECOM LTD
TfGM,Transport,Secondment,16/06/2017,5100110639,"7,176.19",AECOM LTD
TfGM,Transport,Staff Rail Passes,16/06/2017,5100110808,"18,189.20",ARRIVA RAIL NORTH LTD
TfGM,Transport,Print & Media,16/06/2017,5100110500,"1,995.00",ASTRA SIGNS
TfGM,Transport,Capital Costs - Design Support Services,16/06/2017,5100108901,"1,848.66",ATKINS CONSULTANTS LTD
TfGM,Transport,Environmental & Ecological Support Services,16/06/2017,5100110732,"1,200.00",ATKINS CONSULTANTS LTD
TfGM,Transport,Capital Costs - Design Support Services,16/06/2017,5100110733,"1,150.00",ATKINS CONSULTANTS LTD
TfGM,Transport,Capital Costs - Project Management Services,16/06/2017,5100110795,"8,902.63",ATKINS CONSULTANTS LTD
TfGM,Transport,Capital Costs - Project Management Services,16/06/2017,5100110797,468.75,ATKINS CONSULTANTS LTD
TfGM,Transport,Occupational Health,16/06/2017,5100110723,765.00,AUTISM SUCCESS FORMULA LIMITED
TfGM,Transport,Occupational Health,16/06/2017,5100110727,765.00,AUTISM SUCCESS FORMULA LIMITED
TfGM,Transport,"Rent, Rates & Service Charges",16/06/2017,1900054649,"2,500.00",BNPPRE CLIENT COMMON RECEIPTS
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2017,5100110725,"7,389.60",BOLTON MIDDLEBROOK LEISURE TRUST
TfGM,Corporate Services,Print & Stationery ,16/06/2017,5100110611,"(4,136.79)",BOX IT
TfGM,Corporate Services,Print & Stationery ,16/06/2017,5100110612,"4,095.99",BOX IT
TfGM,Transport,Sustainable Travel Grant,16/06/2017,1900054635,"10,000.00",Bruntwood LG Ltd
TfGM,Transport,Capital Costs - IS Support Services,16/06/2017,5100110504,"2,486.08",BYTES SOFTWARE SERVICES LTD
TfGM,Transport,Security Services,16/06/2017,5100110653,"2,405.05",CARLISLE SECURITY SERVICES LTD
TfGM,Transport,Security Services,16/06/2017,5100110654,"2,389.12",CARLISLE SECURITY SERVICES LTD
TfGM,Transport,Capital Costs - Project Management Services,16/06/2017,5100110286,"1,400.00",CDI ANDERSELITE LTD
TfGM,Transport,Capital Costs - Project Management Services,16/06/2017,5100110287,"2,144.80",CDI ANDERSELITE LTD
TfGM,Transport,Print & Media,16/06/2017,5100110251,561.00,CESTRIAN
TfGM,Transport,Capital Costs - IS Software & Maintenance,16/06/2017,5100110697,"5,187.00",CGI IT UK LTD
TfGM,Transport,Print & Media,16/06/2017,5100110594,673.00,CHAPEL PRESS LTD
TfGM,Transport,Business Case Development,16/06/2017,5100110340,"9,789.00",DAVE KAYE ASSOCIATES LTD
TfGM,Transport,Business Case Development,16/06/2017,5100110285,"6,300.00",DAVID GREGORY TRANSPORT PLANNING LT
TfGM,Transport,Print & Media,16/06/2017,5100110782,"3,800.00",DST OUTPUT (Nottingham) LTD
TfGM,Transport,Print & Media,16/06/2017,5100110784,"1,922.00",DST OUTPUT (Nottingham) LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,16/06/2017,5100110689,"1,203.40",G VANN
TfGM,Transport,Concessionary Reimbursement,16/06/2017,1900054673,918.00,H SHAKERI T/A EUROLYNX TAXIS
TfGM,Corporate Services,Legal Services,16/06/2017,5100110729,"8,500.00",HANN BOOKS LIMITED
TfGM,Transport,Occupational Health,16/06/2017,5100110514,"3,575.00",HEALTHWORK
TfGM,Transport,Passenger Shelter Costs ,16/06/2017,5100110757,590.00,JC DECAUX UK LTD
TfGM,Transport,Passenger Shelter Costs ,16/06/2017,5100110758,"1,374.00",JC DECAUX UK LTD
TfGM,Transport,Capital Costs - Passenger Shelter Costs ,16/06/2017,5100110044,539.83,JONES LIGHTING
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,16/06/2017,5100110642,"287,751.35",KIER CONSTRUCTION - NORTHERN
TfGM,Transport,Capital Costs - Property Support Services,16/06/2017,5100110756,"1,500.00",LAMBERT SMITH HAMPTON
TfGM,Transport,Vehicle Costs,16/06/2017,5100110724,"4,393.08",LEX AUTOLEASE LTD
TfGM,Transport,Property & Equipment Maintenance,16/06/2017,5100110801,"7,922.00",M J MAPP
TfGM,Transport,Concessionary Reimbursement,16/06/2017,1900054682,"2,198.00",MANTAX RADIO CARS
TfGM,Transport,Concessionary Reimbursement,16/06/2017,1900054683,"1,133.00",MANTAX RADIO CARS
TfGM,Transport,Capital Costs - Engineering Support Services,16/06/2017,5100110347,"3,750.00",MARSTON & GRUNDY LLP
TfGM,Transport,Capital Costs - Programme and Project Management Services,16/06/2017,5100110290,"2,062.50",MATCHTECH GROUP PLC
TfGM,Transport,Metrolink Maintenance & Improvements,16/06/2017,5100110123,"2,100.00",METROLINK RATP DEV LTD
TfGM,Transport,Print & Media,16/06/2017,5100110681,"2,371.00",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,16/06/2017,5100110711,"401,757.00",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,16/06/2017,5100110712,"333,551.00",METROLINK RATP DEV LTD
TfGM,Transport,Concessionary Reimbursement,16/06/2017,1900054680,598.00,MIDDLETON CARS LTD
TfGM,Transport,Concessionary Reimbursement,16/06/2017,1900054690,526.00,MIDDLETON CARS LTD
TfGM,Transport,Print & Media,16/06/2017,5100110655,"1,275.00",MIDESIGN
TfGM,Transport,Print & Media,16/06/2017,5100110656,885.00,MIDESIGN
TfGM,Transport,Print & Media,16/06/2017,5100110658,885.00,MIDESIGN
TfGM,Transport,Print & Media,16/06/2017,5100110659,825.00,MIDESIGN
TfGM,Transport,Print & Media,16/06/2017,5100110660,675.00,MIDESIGN
TfGM,Transport,Print & Media,16/06/2017,5100110739,"1,335.00",MIDESIGN
TfGM,Corporate Services,IS Support Services,16/06/2017,5100110254,"2,284.40",MORSON INTERNATIONAL
TfGM,Transport,Programme and Project Management Services,16/06/2017,5100110256,"2,210.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,16/06/2017,5100110257,"1,671.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,16/06/2017,5100110258,"2,150.00",MORSON INTERNATIONAL
TfGM,Transport,Metrolink Operating Costs,16/06/2017,5100110619,"303,937.99",MPACT THALES
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,16/06/2017,5100110667,"2,906.52",NATIONAL GRID PLC
TfGM,Transport,Property & Equipment Maintenance,16/06/2017,5100110811,"1,467.04",NOVUS PROPERTY SOLUTIONS LTD
TfGM,Transport,Property & Equipment Maintenance,16/06/2017,5100110812,"1,703.21",NOVUS PROPERTY SOLUTIONS LTD
TfGM,Transport,Property & Equipment Maintenance,16/06/2017,5100110813,"1,703.21",NOVUS PROPERTY SOLUTIONS LTD
TfGM,Transport,Property & Equipment Maintenance,16/06/2017,5100110814,"1,467.04",NOVUS PROPERTY SOLUTIONS LTD
TfGM,Transport,Property & Equipment Maintenance,16/06/2017,5100110815,"1,703.21",NOVUS PROPERTY SOLUTIONS LTD
TfGM,Transport,Property & Equipment Maintenance,16/06/2017,5100110816,"1,703.21",NOVUS PROPERTY SOLUTIONS LTD
TfGM,Transport,Capital Costs - Legal Services,16/06/2017,5100108757,"1,507.50",PANNONE CORPORATE LLP (EMP)
TfGM,Transport,Print & Media,16/06/2017,5100110604,"13,250.03",PARAGON GROUP UK LTD (A/CS REC)
TfGM,Transport,"Capital Costs - Rent, Rates & Service Charges",16/06/2017,1900054648,"26,750.00",PEEL INVESTMENTS (NORTH) LTD
TfGM,Transport,"Rent, Rates & Service Charges",16/06/2017,1900054651,"4,275.00",PEEL SOUTH EAST LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,16/06/2017,5100110595,"2,058.55",PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Transport,Training,16/06/2017,5100110721,"4,000.00",PILOTLIGHT
TfGM,Transport,Traffic and Transportation Surveys,16/06/2017,5100110371,588.34,PLUSWORK LTD
TfGM,Transport,Temporary Vacancy Cover,16/06/2017,5100110486,"1,931.00",PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,16/06/2017,5100110498,"4,726.48",PLUSWORK LTD
TfGM,Corporate Services,IS Support Services,16/06/2017,5100110809,"11,760.00",PMA GLOBAL MOBILITY RESOURCES LTD
TfGM,Transport,Capital Costs - Smart Ticketing,16/06/2017,5100110054,"2,250.00",PRACTICUS LIMITED
TfGM,Transport,Capital Costs - Smart Ticketing,16/06/2017,5100110243,"2,250.00",PRACTICUS LIMITED
TfGM,Transport,Capital Costs - Passenger Shelter Costs ,16/06/2017,5100110744,"4,279.45",QUEENSBURY SHELTERS LIMITED
TfGM,Transport,Capital Costs - Passenger Shelter Costs ,16/06/2017,5100110745,"4,279.45",QUEENSBURY SHELTERS LIMITED
TfGM,Transport,Capital Costs - Passenger Shelter Costs ,16/06/2017,5100110746,"4,212.29",QUEENSBURY SHELTERS LIMITED
TfGM,Transport,Capital Costs - Passenger Shelter Costs ,16/06/2017,5100110747,"4,212.29",QUEENSBURY SHELTERS LIMITED
TfGM,Transport,Concessionary Reimbursement,16/06/2017,1900054688,948.00,RCTS
TfGM,Corporate Services,Temporary Vacancy Cover,16/06/2017,1900054272,"2,145.09",REED SPECIALIST RECRUITMENT LTD
TfGM,Corporate Services,Temporary Vacancy Cover,16/06/2017,5100110272,701.63,ROBERT WALTERS PLC
TfGM,Transport,Engineering Support Services,16/06/2017,5100110273,"2,650.00",ROBERT WALTERS PLC
TfGM,Transport,Capital Costs - Smart Ticketing,16/06/2017,5100110275,"2,340.00",ROBERT WALTERS PLC
TfGM,Transport,Capital Costs - Smart Ticketing,16/06/2017,5100110276,"2,250.00",ROBERT WALTERS PLC
TfGM,Transport,Capital Costs - Smart Ticketing,16/06/2017,5100110278,"2,175.00",ROBERT WALTERS PLC
TfGM,Transport,Temporary Vacancy Cover,16/06/2017,5100110279,768.86,ROBERT WALTERS PLC
TfGM,Transport,Capital Costs - Smart Ticketing,16/06/2017,5100110280,"2,750.00",ROBERT WALTERS PLC
TfGM,Transport,Print & Media,16/06/2017,5100110781,423.00,SERVICEPOINT UK
TfGM,Transport,Traffic Signal Works,16/06/2017,5100110767,"32,707.19",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,16/06/2017,5100110768,"17,281.19",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,16/06/2017,5100110769,"33,103.91",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,16/06/2017,5100110770,"36,069.49",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,16/06/2017,5100110771,"4,904.38",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,16/06/2017,5100110772,"2,932.13",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,16/06/2017,5100110773,"3,851.94",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,16/06/2017,5100110774,"19,971.62",SIEMENS PLC
TfGM,Transport,Light Rail Support Services,16/06/2017,5100110238,"17,567.17",STEER DAVIES GLEEVE LTD
TfGM,Transport,Design Support Services,16/06/2017,5100110775,"17,448.62",STEER DAVIES GLEEVE LTD
TfGM,Transport,Supported Bus Services,16/06/2017,1900054667,"27,933.00",STOTTS TOURS
TfGM,Transport,Property & Equipment Maintenance,16/06/2017,5100110236,"1,900.00",SWIFT FIRE & SECURITY GROUP PLC
TfGM,Transport,Property & Equipment Maintenance,16/06/2017,5100110237,"6,000.00",SWIFT FIRE & SECURITY GROUP PLC
TfGM,Transport,Research Services,16/06/2017,5100109304,"26,473.28",SYSTRA LTD
TfGM,Transport,Traffic Signal Works,16/06/2017,5100110246,"1,365.00",TDC SYSTEMS LTD
TfGM,Transport,Traffic Signal Works,16/06/2017,5100110250,735.00,TDC SYSTEMS LTD
TfGM,Transport,Cycling Support Services,16/06/2017,5100110662,"1,630.00",THE URBAN CYCLE CENTRE CIC
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,16/06/2017,5100110788,"25,225.50",TRUEFORM ENGINEERING LTD
TfGM,Transport,Cleaning,16/06/2017,5100110305,770.85,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,16/06/2017,5100110322,458.64,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,16/06/2017,5100110324,723.45,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,16/06/2017,5100110325,458.64,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,16/06/2017,5100110332,770.16,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,16/06/2017,5100110334,550.33,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,16/06/2017,5100110335,458.64,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,16/06/2017,5100110336,611.52,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,16/06/2017,5100110337,611.52,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,16/06/2017,5100110497,685.20,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Print & Media,16/06/2017,5100110296,"7,500.00",UNIQUE CREATIVE COMMUNICATIONS
TfGM,Transport,PTEG Contributions,16/06/2017,1900054646,"81,885.00",URBAN TRANSPORT GROUP
TfGM,Transport,Capital Costs - Engineering Support Services,16/06/2017,5100110790,"4,002.75",URBAN VISION PARTNERSHIP LTD
TfGM,Transport,Sustainable Travel Grant,16/06/2017,1900054637,"10,000.00",WALKDEN HIGH SCHOOL
TfGM,Transport,Capital Costs - Programme and Project Management Services,20/06/2017,5100110886,"3,075.00",ACUITY PROGRAMME MANAGEMENT LTD
TfGM,Transport,Research Services,20/06/2017,5100109069,"4,262.50",AECOM LTD
TfGM,Transport,Research Services,20/06/2017,5100109636,"10,656.25",AECOM LTD
TfGM,Corporate Services,IS Software & Maintenance,20/06/2017,5100109793,"43,200.00",ANS GROUP PLC
TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,20/06/2017,5100110520,"1,841.30",ARCADIS CONSULTING (UK) LTD
TfGM,Transport,Training,20/06/2017,5100110860,720.20,ASF PEOPLE DEVELOPMENT
TfGM,Transport,Legal Services,20/06/2017,5100110507,"3,243.50",BIRCHAM DYSON BELL
TfGM,Transport,Capital Costs - Computer and Communications Equipment,20/06/2017,5100110391,"1,161.17",BT PLC
TfGM,Transport,Capital Costs - Computer and Communications Equipment,20/06/2017,5100110731,"5,951.13",BT PLC
TfGM,Transport,Driver Intervention Course Delivery Costs,20/06/2017,5100110854,"1,203.40",BTD TRAINING & CONSULTANCY LTD
TfGM,Transport,Security Services,20/06/2017,5100110870,"1,365.21",CARLISLE SECURITY SERVICES LTD
TfGM,Transport,Sponsership,20/06/2017,5100110883,"1,000.00",CILT
TfGM,Transport,Property & Equipment Maintenance,20/06/2017,5100110861,"1,121.36",ELECTRICITY NW (CONSTRUCT & MAINT)
TfGM,Transport,Driver Intervention Course Delivery Costs,20/06/2017,5100110508,"1,312.80",G WEBSTER
TfGM,Transport,Capital Costs - Ancillary Construction Costs,20/06/2017,5100110516,"2,574.38",GROUND CONTROL LTD
TfGM,Corporate Services,Payroll Support Services,20/06/2017,5100110679,"1,067.11",GTR MCR PENSION FUND
TfGM,Transport,Driver Intervention Course Delivery Costs,20/06/2017,5100110609,"1,764.58",HOLIDAY INN MANCHESTER CENTRAL PARK
TfGM,Transport,Environmental & Ecological Support Services,20/06/2017,5100110900,"16,780.00",JACOBS UK LTD
TfGM,Transport,Human Resource Services,20/06/2017,5100110817,"2,139.00",LINKEDIN
TfGM,Transport,Capital Costs - Programme and Project Management Services,20/06/2017,5100110714,"5,347.50",MACE LTD
TfGM,Transport,"Rent, Rates & Service Charges",20/06/2017,1900054692,"1,087.16",MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",20/06/2017,1900054693,"1,167.30",MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",20/06/2017,1900054694,"1,167.30",MANCHESTER CITY COUNCIL
TfGM,Transport,Vehicle Repairs & Maintenance,20/06/2017,5100110680,"7,368.00",MCKENNA BROTHERS
TfGM,Transport,Cycling Support Services,20/06/2017,5100110837,840.00,MESSAGE ENTERPRISE CENTRE
TfGM,Transport,Capital Costs - Smart Ticketing,20/06/2017,5100110832,"9,579.90",MISKIMMIN GROUP LTD
TfGM,Transport,Capital Costs - Smart Ticketing,20/06/2017,5100110834,"14,364.50",MISKIMMIN GROUP LTD
TfGM,Transport,Business Case Development,20/06/2017,5100110819,"15,000.00",MOTT MACDONALD LTD
TfGM,Transport,Mechanical & Engeneering Feasibility Support,20/06/2017,5100110839,"3,139.09",MOTT MACDONALD LTD
TfGM,Transport,Engineering Support Services,20/06/2017,5100110885,"7,520.00",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,20/06/2017,5100110852,"165,768.40",NATIONAL GRID PLC
TfGM,Transport,Traffic and Transportation Surveys,20/06/2017,5100110751,"2,484.00",NATIONWIDE DATA COLLECTION LTD
TfGM,Transport,Capital Costs - CCTV Support Services,20/06/2017,5100110506,"2,375.00",POINTER LTD
TfGM,Transport,Capital Costs - Smart Ticketing,20/06/2017,5100110546,"2,250.00",PRACTICUS LIMITED
TfGM,Transport,Smart Ticketing,20/06/2017,5100110548,"2,500.00",PRACTICUS LIMITED
TfGM,Transport,Capital Costs - Programme and Project Management Services,20/06/2017,5100110549,"1,842.50",PRACTICUS LIMITED
TfGM,Transport,Capital Costs - Smart Ticketing,20/06/2017,5100110550,"2,000.00",PRACTICUS LIMITED
TfGM,Transport,Temporary Vacancy Cover,20/06/2017,5100110853,"10,000.00",RACHEL J CONSULTANCY SERVICES LTD
TfGM,Transport,Traffic Signal Works,20/06/2017,5100110766,"82,012.80",SIEMENS PLC
TfGM,Corporate Services,Computer and Communications Equipment,20/06/2017,5100110528,"1,012.89",TANGIBLE BENEFIT LTD
TfGM,Transport,Cycling Support Services,20/06/2017,5100110880,"1,185.00",THE URBAN CYCLE CENTRE CIC
TfGM,Transport,"Rent, Rates & Service Charges",20/06/2017,1900054696,889.42,TRAFFORD MBC
TfGM,Transport,Utilities & Energy,20/06/2017,1900054697,889.42,TRAFFORD MBC
TfGM,Transport,Utilities & Energy,20/06/2017,1900054698,889.42,TRAFFORD MBC
TfGM,Transport,Utilities & Energy,20/06/2017,1900054699,889.42,TRAFFORD MBC
TfGM,Transport,"Rent, Rates & Service Charges",20/06/2017,1900054700,889.42,TRAFFORD MBC
TfGM,Transport,"Rent, Rates & Service Charges",20/06/2017,1900054701,889.42,TRAFFORD MBC
TfGM,Corporate Services,Computer and Communications Equipment,20/06/2017,5100110527,"1,150.00",TRANSACT TECHNOLOGY SOLUTIONS LTD
TfGM,Transport,Cleaning,20/06/2017,5100110820,"8,815.10",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,20/06/2017,5100110821,"8,815.10",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Capital Costs - Computer and Communications Equipment,20/06/2017,5100110914,"2,375.00",VODAFONE LTD
TfGM,Transport,Capital Costs - Computer and Communications Equipment,20/06/2017,5100110915,"2,375.00",VODAFONE LTD
TfGM,Transport,Capital Costs - Computer and Communications Equipment,20/06/2017,5100110916,"4,275.00",VODAFONE LTD
TfGM,Transport,Capital Costs - Computer and Communications Equipment,20/06/2017,5100110917,"4,275.00",VODAFONE LTD
TfGM,Transport,Capital Costs - Project Management Services,20/06/2017,5100109376,"66,374.65",WSP UK LTD
TfGM,Transport,Cycling Support Services,20/06/2017,5100110671,"1,704.00",WSP UK LTD
TfGM,Transport,Project Management Services,20/06/2017,5100110699,"2,163.69",WSP UK LTD
TfGM,Transport,Project Management Services,20/06/2017,5100110700,"2,416.72",WSP UK LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,20/06/2017,5100110701,"4,275.00",WSP UK LTD
TfGM,Transport,Project Management Services,20/06/2017,5100110702,"10,875.24",WSP UK LTD
TfGM,Transport,Programme and Project Management Services,20/06/2017,5100110703,"39,936.00",WSP UK LTD
TfGM,Transport,Capital Costs - Metrolink Operating Costs,20/06/2017,5100110704,"123,320.72",WSP UK LTD
TfGM,Transport,Capital Costs - Project Management Services,20/06/2017,5100110705,"8,654.76",WSP UK LTD
TfGM,Transport,Capital Costs - Project Management Services,20/06/2017,5100110706,"168,446.13",WSP UK LTD
TfGM,Transport,Capital Costs - Project Management Services,20/06/2017,5100110707,"(125,816.12)",WSP UK LTD
TfGM,Transport,Vehicle Costs,21/06/2017,1200044637,815.76,ALLSTAR
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/06/2017,5100110759,"45,000.00",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/06/2017,5100110761,"3,180,776.74",MPACT THALES
TfGM,Transport,Utilities & Energy,21/06/2017,1900054735,543.52,SWALEC
TfGM,Transport,Utilities & Energy,21/06/2017,1900054736,"2,546.47",SWALEC
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,22/06/2017,5100111032,"104,565.30",NATIONAL GRID PLC
TfGM,Transport,Capital Costs - Engineering Support Services,23/06/2017,5100110555,"1,500.00",ACOUSTIC & ENGINEERING CONSULTANTS
TfGM,Transport,Capital Costs - Programme and Project Management Services,23/06/2017,5100110887,"3,075.00",ACUITY PROGRAMME MANAGEMENT LTD
TfGM,Transport,Capital Costs - Planning Support Services,23/06/2017,5100110598,"6,130.00",AECOM LTD
TfGM,Transport,Research Services,23/06/2017,5100110599,890.00,AECOM LTD
TfGM,Corporate Services,IS Support and Licences,23/06/2017,5100111003,649.44,APPLIED CARD TECHNOLOGIES
TfGM,Transport,Capital Costs - Signage Costs,23/06/2017,5100110750,"3,720.00",ASTRA SIGNS
TfGM,Transport,Capital Costs - Signage Costs,23/06/2017,5100110798,"5,915.00",ASTRA SIGNS
TfGM,Transport,Capital Costs - Signage Costs,23/06/2017,5100110800,"7,696.00",ASTRA SIGNS
TfGM,Transport,Environmental & Ecological Support Services,23/06/2017,5100110613,"4,700.00",ATKINS CONSULTANTS LTD
TfGM,Transport,Capital Costs - Community Transport Support Services,23/06/2017,5100110922,"2,471.19",BREAKTHROUGH UK LTD
TfGM,Transport,Capital Costs - Computer and Communications Equipment,23/06/2017,5100110752,"1,500.00",BT PLC
TfGM,Transport,Capital Costs - CCTV Equipment,23/06/2017,5100110998,"2,075.55",BT PLC
TfGM,Transport,Capital Costs - IS Support and Licences,23/06/2017,5100111052,"7,849.92",BT PLC
TfGM,Transport,Highway Safety Support Services,23/06/2017,5100111074,"7,300.00",BURY MBC
TfGM,Transport,"Rent, Rates & Service Charges",23/06/2017,1900054427,575.00,CBRE COMMON RECEIPTS
TfGM,Transport,Capital Costs - Project Management Services,23/06/2017,5100110596,"1,400.00",CDI ANDERSELITE LTD
TfGM,Transport,Postage Costs,23/06/2017,5100110718,570.40,CITY SPRINT UK
TfGM,Transport,Driver Intervention Course Delivery Costs,23/06/2017,5100110610,"1,312.80",CPC TRAINING PROVIDER LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,23/06/2017,1900054406,"1,150.25",D WALSH
TfGM,Transport,Capital Costs - Legal Services,23/06/2017,5100111036,"15,686.50",DAC BEACHCROFT LLP
TfGM,Transport,Print & Media,23/06/2017,5100110962,"15,000.00",DINOSAUR
TfGM,Transport,Capital Costs - Legal Services,23/06/2017,5100110607,"2,037.00",DLA PIPER UK LLP
TfGM,Transport,Capital Costs - Legal Services,23/06/2017,5100110608,752.00,DLA PIPER UK LLP
TfGM,Transport,Capital Costs - Legal Services,23/06/2017,5100110618,916.50,DLA PIPER UK LLP
TfGM,Transport,Capital Costs - Programme and Project Management Services,23/06/2017,5100110581,"13,000.00",EXPERIS LTD
TfGM,Transport,Capital Costs - Smart Ticketing,23/06/2017,5100110582,"7,650.00",EXPERIS LTD
TfGM,Corporate Services,IS Support Services,23/06/2017,5100110583,"9,025.00",EXPERIS LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,23/06/2017,5100110584,"4,941.12",EXPERIS LTD
TfGM,Transport,Print & Media,23/06/2017,5100110540,720.00,FRETWELL PRINT AND DIRECT MAIL
TfGM,Transport,Driver Intervention Course Delivery Costs,23/06/2017,5100110925,"2,849.94",HOLIDAY INN MANCHESTER EAST
TfGM,Transport,Driver Intervention Course Delivery Costs,23/06/2017,5100110926,"3,166.67",HOLIDAY INN MANCHESTER EAST
TfGM,Transport,IS Support Services,23/06/2017,5100110688,600.00,IAM ROADSMART
TfGM,Transport,Print & Media,23/06/2017,5100110952,"2,885.00",JILL JENNINGS LTD
TfGM,Transport,Capital Costs - Property Support Services,23/06/2017,5100109804,"18,520.00",JONES LANG LASALLE LTD
TfGM,Transport,Training,23/06/2017,5100111073,"1,040.00",JRC TRAINING J G FERRAN
TfGM,Transport,Human Resource Services,23/06/2017,5100110755,"11,000.00",KORN FERRY HEY GROUP LTD
TfGM,Transport,Concessionary Reimbursement,23/06/2017,1900054779,"2,435.00",MAGNUM WHITELINE PRIVATE HIRE
TfGM,Transport,"Rent, Rates & Service Charges",23/06/2017,5100110602,"13,321.50",MANCHESTER AIRPORT PLC
TfGM,Transport,Capital Costs - Programme and Project Management Services,23/06/2017,5100110587,"2,062.50",MATCHTECH GROUP PLC
TfGM,Transport,Concessionary Reimbursement,23/06/2017,1900054777,"2,500.00",METRO TAXIS LTD
TfGM,Transport,Replacement Bus Services,23/06/2017,5100109046,"6,035.00",METROLINK RATP DEV LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,23/06/2017,5100109390,"3,524.30",METROLINK RATP DEV LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,23/06/2017,5100109394,"2,970.58",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,23/06/2017,5100110713,"1,516,410.00",METROLINK RATP DEV LTD
TfGM,Transport,Property & Equipment Maintenance,23/06/2017,5100110888,634.19,METROLINK RATP DEV LTD
TfGM,Transport,Property & Equipment Maintenance,23/06/2017,5100110890,817.82,METROLINK RATP DEV LTD
TfGM,Transport,Print & Media,23/06/2017,5100110893,477.05,METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,23/06/2017,5100110898,"27,626.50",METROLINK RATP DEV LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,23/06/2017,5100110899,"(6,494.88)",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,23/06/2017,5100110906,"(29,295.00)",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,23/06/2017,5100110907,"(3,917.50)",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,23/06/2017,5100110908,"(2,520.00)",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,23/06/2017,5100110911,"37,536.34",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,23/06/2017,5100110912,"2,040.00",METROLINK RATP DEV LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,23/06/2017,5100110913,"4,400.00",METROLINK RATP DEV LTD
